cid,x1
13632,0.0001
6679,0.0140
12649,0.0001
2326,0.0002
2325,0.0004
2324,0.0004
10869,0.0001
10863,0.0002
10861,0.0012
10865,0.0005
13638,0.0001
1615,0.0001
2369,0.0000
2368,0.0003
2366,0.2204
2365,0.0000
2364,0.0001
2363,0.0000
2362,0.0002
2361,0.0002
2360,0.0001
1861,0.0002
1862,0.0001
3728,0.0001
1864,0.0002
3725,0.0061
3726,0.0211
3727,0.0007
3720,0.0005
3721,0.0001
3722,0.0009
3723,0.0001
4686,0.0003
4687,0.0003
4684,0.0003
4933,0.0001
4934,0.0006
4683,0.0006
13591,0.0010
4937,0.0001
4938,0.0001
5190,0.0002
4566,0.0000
13598,0.0002
11735,0.0009
11734,0.0002
2109,0.0035
2108,0.0002
11730,0.0000
11733,0.0001
11732,0.0001
2102,0.0002
2101,0.0006
2100,0.0007
11739,0.0002
11738,0.0003
2104,0.0002
5115,0.0003
5114,0.0003
5117,0.0003
5111,0.0000
5110,0.0001
14019,0.0010
14018,0.0003
14017,0.0008
14016,0.0003
14013,0.0004
5118,0.0002
14011,0.0001
10480,0.0001
10481,0.0001
10482,0.0003
10484,0.0001
10486,0.0039
10487,0.0000
890,0.0001
891,0.0001
892,0.0001
895,0.0000
897,0.0001
898,0.0001
899,0.0001
1788,0.0000
1789,0.1046
1781,0.0000
1782,0.0001
1783,0.0004
1785,0.0004
1786,0.0003
1787,0.0004
6879,0.0002
6878,0.0001
6875,0.0001
6874,0.0001
6873,0.0001
6870,0.0001
8926,0.0000
11870,0.0001
7390,0.0000
3804,0.0007
11877,0.0002
8221,0.0015
8222,0.0001
8223,0.0003
678,0.0001
679,0.0001
8227,0.0002
8228,0.0031
676,0.0009
677,0.0010
13559,0.0005
672,0.0003
673,0.0002
3802,0.0003
7609,0.0036
7608,0.0007
7607,0.0001
7605,0.0005
7604,0.0002
7603,0.0000
7602,0.0000
7601,0.0002
7600,0.0005
4642,0.0001
4643,0.0000
4640,0.0010
2495,0.0005
9850,0.0005
9851,0.0001
9852,0.0007
9853,0.0001
9854,0.0003
4644,0.0004
9856,0.0001
9857,0.0000
9858,0.0003
9859,0.0001
4645,0.0001
1524,0.0006
1254,0.0011
1527,0.0000
1520,0.0000
1253,0.0002
1250,0.0000
1251,0.0001
1258,0.0000
1259,0.0000
4116,0.0001
4117,0.0007
4114,0.0020
4115,0.0022
4112,0.0001
4113,0.0008
4110,0.0002
7894,0.0000
4118,0.0002
1055,0.0006
7893,0.0001
6124,0.0019
7890,0.0000
7891,0.0046
9263,0.0000
9262,0.0001
9174,0.0005
9260,0.0000
5946,0.0000
5944,0.0008
5945,0.0000
5942,0.0000
5941,0.0002
11506,0.0005
11507,0.0013
11504,0.0002
11505,0.0000
11502,0.0010
11503,0.0002
11500,0.0002
5949,0.0005
982,0.0001
980,0.0002
981,0.0003
10044,0.0000
987,0.0004
984,0.0000
10047,0.0001
3344,0.0003
9170,0.0000
10759,0.0003
6028,0.0002
6029,0.0001
6020,0.0001
6021,0.0001
6022,0.0000
6023,0.0018
6025,0.0002
6026,0.0002
2648,0.0003
2649,0.0000
10073,0.0004
10072,0.0000
10075,0.0000
10077,0.0005
10076,0.0002
10079,0.0002
10078,0.0003
2642,0.0003
2643,0.0022
2644,0.0004
2646,0.0001
2647,0.0144
9218,0.0001
9219,0.0006
9212,0.0000
9213,0.0002
9211,0.0000
9217,0.0001
12367,0.0189
12366,0.0002
12365,0.0013
12363,0.0001
12362,0.0002
12360,0.0001
12369,0.0002
12368,0.0180
13422,0.0002
10679,0.0001
9076,0.0003
9077,0.0001
9074,0.0000
9075,0.0001
9072,0.0004
10298,0.0006
10295,0.0008
10294,0.0001
10296,0.0000
10291,0.0011
10290,0.0000
9078,0.0002
9079,0.0001
3557,0.0013
3555,0.0001
3554,0.0017
3553,0.0001
3550,0.0008
3558,0.0015
2910,0.0001
2911,0.0001
2913,0.0001
2914,0.0004
2916,0.0007
718,0.0014
2918,0.0007
716,0.0004
715,0.0000
713,0.0001
712,0.0000
6128,0.0004
4171,0.0000
1069,0.0012
1068,0.0103
13883,0.0005
5300,0.0064
1060,0.0001
1063,0.0008
1062,0.0002
5304,0.0000
1064,0.0001
5306,0.0001
5307,0.0004
13016,0.0006
13017,0.0001
13014,0.0001
13015,0.0002
13012,0.0014
13013,0.0001
13010,0.0000
13011,0.0001
13019,0.0006
4329,0.0003
4328,0.0004
9231,0.0002
4320,0.0017
4323,0.0002
4325,0.0000
4326,0.0004
3140,0.0017
3141,0.0007
3142,0.0001
3144,0.0005
3145,0.0001
3146,0.0005
3147,0.0031
3149,0.0002
10752,0.0000
9233,0.0001
5779,0.0011
5771,0.0005
5773,0.0010
5772,0.0008
5775,0.0002
5774,0.0001
5777,0.0001
12705,0.0005
9010,0.0002
10755,0.0001
12569,0.0000
12568,0.0002
12560,0.0001
10677,0.0003
12562,0.0002
12565,0.0002
12564,0.0001
12566,0.0003
7412,0.0011
7413,0.0001
7410,0.0033
7411,0.0002
7416,0.0003
7414,0.0019
7415,0.0002
7419,0.0008
12622,0.0001
3105,0.0003
12620,0.0002
2063,0.0002
6617,0.0004
6616,0.0001
6615,0.0003
12625,0.0021
10841,0.0001
10843,0.0001
10844,0.0003
10846,0.0004
10847,0.0004
10848,0.0003
10849,0.0001
7275,0.0002
3106,0.0002
2064,0.0005
3502,0.0002
5080,0.0002
10292,0.0010
9011,0.0001
5086,0.0007
12190,0.0001
12191,0.0004
12192,0.0000
3507,0.0111
12194,0.0000
12196,0.0005
2345,0.0012
2344,0.0001
2346,0.0005
2341,0.0000
2343,0.0008
2349,0.0005
2348,0.0157
3708,0.0001
1889,0.0010
1888,0.0001
1887,0.0002
1886,0.0006
3700,0.0001
1883,0.0034
1882,0.0003
1881,0.0005
3705,0.0178
12437,0.0012
2123,0.0000
2122,0.0001
13579,0.0002
13578,0.0012
2127,0.0003
6447,0.0002
4664,0.0003
2128,0.0003
4666,0.0002
13576,0.0001
13571,0.0009
6444,0.0001
4910,0.0001
4911,0.0013
11713,0.0002
11712,0.0000
11711,0.0001
11710,0.0001
11717,0.0000
11716,0.0004
11715,0.0005
11714,0.0004
12433,0.0001
11719,0.0002
11718,0.0012
6443,0.0001
5172,0.0000
5170,0.0001
5177,0.0001
5176,0.0001
5175,0.0001
5174,0.0004
5179,0.0005
6913,0.0002
133,0.0000
132,0.0003
131,0.0010
130,0.0003
137,0.0008
138,0.0002
13922,0.0010
9688,0.0001
13920,0.0002
9680,0.0005
9683,0.0004
12438,0.0003
9685,0.0026
9684,0.0006
10735,0.0001
7254,0.0003
7256,0.0002
7257,0.0002
7250,0.0003
7251,0.0001
7253,0.0003
7258,0.0000
7259,0.0001
7004,0.0000
6854,0.0004
6857,0.0010
6856,0.0014
6851,0.0001
6850,0.0023
6852,0.0005
6859,0.0010
6858,0.0000
89,0.0000
7007,0.0001
82,0.0002
83,0.0001
8804,0.0008
7006,0.0002
8801,0.0001
8808,0.0001
8809,0.0001
6583,0.0001
6582,0.0005
9190,0.0002
6587,0.0020
6585,0.0001
8754,0.0003
8207,0.0001
8204,0.0001
8205,0.0001
8202,0.0002
8751,0.0003
8752,0.0001
8201,0.0011
7624,0.0002
7623,0.0003
7622,0.0000
13475,0.0001
13476,0.0001
13477,0.0002
9192,0.0003
4500,0.0009
9878,0.0001
9879,0.0000
9876,0.0002
9877,0.0000
9874,0.0008
9875,0.0004
9872,0.0003
9873,0.0001
9871,0.2958
11154,0.0005
4031,0.0001
11150,0.0001
11153,0.0001
11152,0.0002
13479,0.0001
657,0.0006
654,0.0004
1501,0.0002
652,0.0011
3088,0.0002
650,0.0020
651,0.0004
3085,0.0002
1508,0.0001
3086,0.0000
3081,0.0002
3083,0.0002
3082,0.0000
13698,0.0001
13809,0.0004
13808,0.0010
13806,0.0065
13801,0.0000
13800,0.0015
13802,0.0004
3885,0.0019
3884,0.0001
3887,0.2761
3886,0.0009
3881,0.0001
3880,0.0006
3882,0.0005
3889,0.0003
3888,0.0001
11525,0.0001
11526,0.0002
11521,0.0007
11522,0.0004
11523,0.0007
11528,0.0006
11529,0.0001
8326,0.0002
8320,0.0001
8323,0.0000
6706,0.0002
1880,0.0001
9918,0.0006
13449,0.0000
13406,0.0004
6006,0.0005
6007,0.0006
6004,0.0002
6005,0.0001
6002,0.0001
6003,0.0001
6000,0.0001
6001,0.0000
6008,0.0005
6009,0.0002
7395,0.0004
7394,0.0001
9272,0.0003
9274,0.1165
9275,0.0011
993,0.0003
10058,0.0001
10725,0.0005
10724,0.0001
10055,0.0232
10054,0.0002
999,0.0002
10052,0.0001
10051,0.0003
10050,0.3429
12389,0.0005
12388,0.0001
12385,0.0001
12386,0.0004
12381,0.0000
12383,0.0002
9099,0.0006
9094,0.0008
9096,0.0001
9090,0.0003
9091,0.0039
9092,0.0003
9093,0.0003
5098,0.0001
3579,0.0002
3578,0.0000
5090,0.0001
3574,0.0000
5092,0.0044
5093,0.0000
3571,0.0085
3570,0.0007
5096,0.0000
4497,0.0004
2667,0.0001
13384,0.0002
2665,0.0005
2662,0.0004
4492,0.0000
13381,0.0003
13326,0.0003
4499,0.0003
2669,0.0003
2939,0.0003
2936,0.0001
2932,0.0001
2933,0.0004
2930,0.0001
5326,0.0001
5327,0.0002
5324,0.0001
5325,0.0000
5322,0.0001
11899,0.0003
5320,0.0003
1745,0.0004
13327,0.0000
1836,0.0001
11897,0.0001
11890,0.0009
11891,0.0003
5328,0.0002
5329,0.0002
10623,0.0000
13039,0.0002
13034,0.0004
13035,0.0001
13036,0.0003
1743,0.0002
13030,0.0000
13031,0.0001
13033,0.0012
11094,0.0001
11096,0.0003
1839,0.0004
11090,0.0007
11091,0.0002
3166,0.0019
3164,0.0001
3165,0.0535
3162,0.0034
3163,0.0009
3160,0.0010
3161,0.0005
4981,0.0006
4980,0.0005
2404,0.0003
731,0.0001
730,0.0001
733,0.0002
2160,0.0002
735,0.0001
737,0.0003
736,0.0003
738,0.0000
4984,0.0002
13747,0.0001
2153,0.0002
4055,0.0001
4053,0.0000
13743,0.0001
13741,0.0000
2007,0.0003
12815,0.0004
8566,0.0010
8565,0.0002
12544,0.0005
8563,0.0003
8562,0.0002
8561,0.0075
12540,0.0004
13749,0.0000
12819,0.0004
12818,0.0001
8569,0.0003
12548,0.0006
7478,0.0005
2005,0.0004
7470,0.0007
7471,0.0001
7472,0.0000
7473,0.0001
7474,0.0002
4422,0.0000
7476,0.0000
7477,0.0002
12608,0.0010
12609,0.0001
6631,0.0000
6630,0.0007
6633,0.0000
12603,0.0001
12604,0.0001
12605,0.0003
6637,0.0001
11176,0.0002
7022,0.0000
4420,0.0000
11178,0.0137
4707,0.0007
13637,0.0001
4705,0.0001
2320,0.0004
2327,0.0004
4702,0.0001
7020,0.0008
4700,0.0034
2329,0.0004
2328,0.0001
4709,0.0016
4708,0.0003
3760,0.0004
3763,0.0016
3765,0.0001
3767,0.0003
3769,0.0021
1560,0.0112
1561,0.0013
286,0.0003
10652,0.0000
4648,0.0003
13558,0.0005
2491,0.0001
13552,0.0004
13551,0.0000
2492,0.0000
4646,0.0000
2494,0.0183
13555,0.0004
2496,0.0002
11779,0.0004
7898,0.0001
7899,0.0001
11771,0.0007
7897,0.0033
11773,0.0002
1295,0.0000
7892,0.0003
11774,0.0004
11777,0.0003
11776,0.0020
5159,0.0000
5158,0.0007
5150,0.0000
5153,0.0002
5152,0.0004
5157,0.0001
115,0.0005
114,0.0001
117,0.0003
116,0.0001
111,0.4665
110,0.0001
112,0.0003
119,0.0002
165,0.0063
12307,0.0000
12306,0.0002
12300,0.0000
11904,0.0001
12302,0.0002
7273,0.0001
7270,0.0003
7271,0.0001
7276,0.0003
12807,0.0028
13544,0.0004
7279,0.0000
12804,0.0000
12805,0.0000
12554,0.0005
12555,0.0001
6832,0.0011
6837,0.0002
12556,0.0017
6835,0.0002
6834,0.0001
6839,0.0001
6838,0.0005
10556,0.0001
10557,0.0000
10555,0.0001
10552,0.0006
10550,0.0003
8005,0.0001
10559,0.0003
13820,0.0005
8822,0.0001
8823,0.0004
8821,0.0015
8827,0.0009
8824,0.0001
8825,0.0001
8828,0.0005
12809,0.0005
8778,0.0000
12892,0.0004
8773,0.0003
8770,0.0002
8776,0.0001
8777,0.0043
8775,0.0001
7643,0.0001
7641,0.0001
7640,0.0015
7646,0.0001
7645,0.0036
7649,0.0011
7648,0.0001
9014,0.0002
9015,0.0003
10231,0.0000
1749,0.0001
1744,0.0000
1487,0.0001
10236,0.0006
7036,0.0001
10319,0.0002
3309,0.0002
7292,0.0001
5494,0.0000
9130,0.0003
6976,0.0002
3307,0.0005
1489,0.0004
7295,0.0000
11173,0.2000
11172,0.0000
11171,0.0002
11170,0.0001
11177,0.0000
7920,0.0000
11175,0.0004
11174,0.0015
3302,0.0000
9134,0.0001
1568,0.0008
1569,0.0000
1292,0.0001
1293,0.0019
1291,0.0001
1296,0.0002
1565,0.0002
1294,0.0003
1567,0.0003
10411,0.0001
10313,0.0000
10314,0.0001
10315,0.0002
6974,0.0001
13828,0.0003
10316,0.0002
7462,0.0000
13823,0.0004
13822,0.0002
7929,0.0007
13827,0.0002
13825,0.0006
13351,0.0000
5638,0.0002
5639,0.0000
5634,0.0007
5637,0.0005
5630,0.0000
5631,0.0016
8481,0.0001
8483,0.0002
8484,0.0011
8485,0.0001
8486,0.0001
8488,0.0001
8489,0.0003
