user_key,x1
6689840;4936,20160521
3083300;7974,20160324
1526896;1569,20160203
2480562;2934,20160322
3032239;5341,20160131
5905556;7019,20160131
4173189;8181,20160407
5518833;6901,20160529
5927149;7974,20160128
2418374;5341,20160202
1046633;5341,20160207
1825071;1936,20160501
2528230;2046,20160128
2092873;2934,20160326
383784;5341,20160207
5976496;1379,20160327
7286464;2934,20160324
6274312;7679,20160324
4134666;3381,20160129
4605195;4860,20160129
3490093;5341,20160129
6408091;1080,20160517
4905265;1433,20160325
156692;4860,20160123
5243160;2099,20160207
1388047;3381,20160129
4501567;3532,20160321
3050624;6485,20160326
891462;7221,20160522
2864319;3381,20160128
1487807;3710,20160206
305336;2225,20160522
6980064;2333,20160521
6416334;2941,20160412
3273030;6485,20160322
4821549;5341,20160207
383220;2099,20160207
1230746;3381,20160127
387968;1520,20160215
1002898;3381,20160123
6055590;3381,20160128
2397361;5341,20160124
6054286;3381,20160125
4939803;3381,20160129
5975258;8181,20160522
172578;2934,20160321
2311354;3381,20160129
1770815;5591,20160327
132900;2709,20160125
3812538;5341,20160201
6682449;3381,20160129
2464051;3621,20160518
2399064;7884,20160508
6408026;5341,20160207
1538808;5006,20160322
6207953;450,20160125
4040192;4860,20160127
587921;6485,20160324
6661046;3381,20160123
4531575;5341,20160207
6415504;6122,20160522
3438746;1469,20160521
385779;2206,20160601
3970871;2934,20160324
1981275;6371,20160522
299015;3381,20160123
4131090;1469,20160602
5047677;4808,20160520
5546439;6284,20160125
1269042;8386,20160125
4685527;7921,20160513
986604;6901,20160321
4251490;996,20160421
5709955;5341,20160207
4688935;1433,20160322
2527518;3381,20160129
3111891;4377,20160428
5129106;6288,20160417
582084;3381,20160129
6969461;2099,20160207
6294870;797,20160614
3866914;8386,20160130
2804149;5341,20160207
9874;6901,20160326
3948149;8181,20160513
5465424;6485,20160322
2029452;7771,20160429
1960340;6485,20160325
2107419;3381,20160127
2407959;6481,20160322
6495737;2934,20160325
3127898;8181,20160408
338061;4860,20160126
5180647;5341,20160207
3669440;2934,20160323
5241704;6424,20160131
215036;4579,20160322
5866736;15,20160322
6484559;6485,20160326
1598440;3532,20160115
6696025;2934,20160322
2677818;5974,20160615
5800580;1433,20160322
6974084;2934,20160326
6776801;5341,20160130
5765161;5341,20160207
418805;6454,20160130
3796471;5341,20160207
5853888;8614,20160327
694422;8069,20160514
2137127;4663,20160124
105342;5341,20160207
1276515;7600,20160517
1042081;5341,20160124
4661767;7921,20160524
1821042;7206,20160326
6497038;7884,20160524
6849357;2934,20160321
6545231;3381,20160129
2921399;5341,20160202
4947204;7113,20160427
544422;7917,20160521
798756;6650,20160322
4956754;7679,20160324
1827810;5341,20160129
5023717;3381,20160129
1784504;6021,20160414
3746247;2099,20160207
2700392;1569,20160124
1754818;760,20160324
2156460;760,20160327
3488711;7974,20160129
1491818;7974,20160323
3882405;3381,20160128
4002414;3381,20160129
3501592;8363,20160319
4606780;8800,20160322
3529254;7605,20160523
2665865;5341,20160207
1888707;2934,20160323
4513554;3381,20160127
2628270;1839,20160523
114065;5596,20160323
4657491;7555,20160125
1871479;3284,20160321
2099129;6485,20160323
3153744;1080,20160517
2307758;3381,20160128
7190251;4083,20160520
3713169;5341,20160207
3420296;6485,20160325
4046710;2099,20160204
4654775;4102,20160530
1889843;7374,20160417
2489985;760,20160524
5658048;5341,20160129
220820;741,20160328
3543735;5341,20160207
394968;1772,20160323
2361465;4771,20160327
508696;4833,20160130
2610428;3954,20160513
5311125;1631,20160326
5388465;6454,20160207
5320179;2709,20160123
2510762;3251,20160326
5734443;6485,20160322
4108193;3381,20160129
3969710;3381,20160123
7040915;6803,20160325
6632370;1715,20160322
5198982;3381,20160129
1782278;7019,20160131
969797;450,20160203
7270892;7019,20160131
443628;2934,20160326
588398;3381,20160129
2824949;5717,20160321
5210685;797,20160513
4323329;209,20160212
4867393;2099,20160207
4477741;3381,20160129
5634149;2457,20160515
4913674;1080,20160517
1977614;3381,20160129
6822813;5974,20160405
2274064;3381,20160124
2417510;5341,20160207
6574132;1941,20160322
6314723;42,20160325
3788154;2342,20160324
7150923;3381,20160128
3944154;3792,20160404
5576548;8305,20160428
2854374;8305,20160429
6538077;2146,20160129
2865028;3381,20160129
5286149;8390,20160327
6411469;7019,20160131
4254420;3381,20160124
2370092;2709,20160127
2396866;8037,20160321
2588947;4102,20160613
5248670;6825,20160330
2635447;3381,20160129
4263213;4661,20160525
1448266;4472,20160519
2904997;1433,20160125
3839306;7921,20160514
6866298;5341,20160207
3216489;7279,20160413
5866370;3381,20160124
6144023;6816,20160522
1212295;4084,20160506
4420255;7758,20160605
4821401;2934,20160327
5872512;7884,20160324
2575669;8775,20160324
1307804;4083,20160521
3079412;2146,20160131
6905416;6816,20160515
1356727;4860,20160207
5798391;2934,20160324
4014580;4860,20160128
979317;4860,20160125
2810835;4833,20160130
7155264;3381,20160129
4521455;3710,20160204
4113596;3283,20160325
2151896;2934,20160325
3221360;8390,20160327
2281571;4860,20160128
5389327;5341,20160207
2558073;760,20160326
7233421;5341,20160128
4388178;5341,20160131
7244111;5341,20160128
5499938;5341,20160207
6998710;7903,20160520
3042177;2709,20160128
1833101;8181,20160407
3426643;2934,20160326
2359350;2934,20160323
2033707;2422,20160326
3293193;7483,20160324
2781845;6485,20160321
3985111;1080,20160527
3621903;3966,20160520
5100750;5341,20160201
2466058;1526,20160609
3469461;2969,20160501
3424516;5341,20160207
760918;5341,20160128
6340294;2700,20160526
2442788;3532,20160321
6444426;797,20160322
5467526;3381,20160123
4357485;4070,20160524
3750881;1379,20160327
4197649;7903,20160519
4400141;5341,20160129
761657;5341,20160207
6976122;2712,20160511
5230853;5608,20160406
5957441;6967,20160419
419460;171,20160326
2457809;208,20160521
6620613;1945,20160327
4571517;2622,20160322
6628566;8181,20160407
6566773;3381,20160129
6933674;2934,20160327
1025895;6683,20160325
1383182;4660,20160124
3890427;7403,20160606
4879545;1469,20160520
6004857;7974,20160324
2765234;760,20160325
3784688;7132,20160522
4076351;5341,20160207
2836864;6454,20160130
2305469;4142,20160131
2748568;2099,20160207
6202766;1520,20160113
3065627;4720,20160325
5992144;8181,20160325
310233;3338,20160323
3948610;8211,20160130
6166605;6485,20160322
540306;6363,20160522
5397769;2934,20160326
1604068;7913,20160527
3144237;3381,20160129
3542585;8305,20160511
4288928;1072,20160325
3818630;5341,20160207
2712105;171,20160228
5373383;7555,20160419
6326059;7483,20160326
3140962;7974,20160126
3053108;3101,20160518
4220356;3381,20160128
1375501;3381,20160129
7296835;6485,20160321
1157136;1379,20160321
4404388;3381,20160123
1873164;3381,20160129
3057983;75,20160525
1567390;7935,20160425
4519540;3381,20160129
1399456;7724,20160324
548666;4195,20160326
6699089;262,20160603
6864998;7974,20160323
7011082;4195,20160327
5128450;3381,20160123
4057674;7221,20160322
697476;760,20160324
3326440;3621,20160518
4121365;8305,20160511
4683781;2099,20160207
2876217;8386,20160126
2949344;3381,20160128
2676197;1941,20160325
698205;5341,20160126
583106;7555,20160126
3545166;4860,20160125
4161273;2099,20160207
5734347;2036,20160415
4666478;2099,20160207
4550540;5341,20160207
2075695;2285,20160520
1905406;7717,20160524
6279478;978,20160610
1622744;8363,20160320
5260946;5341,20160201
1013653;3381,20160128
1718774;5341,20160207
4399879;3532,20160521
1505816;1941,20160327
995398;5341,20160207
2909300;3381,20160129
6315122;6189,20160321
326865;2099,20160207
5430569;4771,20160321
3402117;380,20160326
7094137;2934,20160327
1319872;3381,20160205
4840604;8386,20160126
1854358;2667,20160321
2444163;4543,20160326
1332581;2099,20160131
6048711;3381,20160129
4534417;2934,20160323
2855642;5341,20160126
2798262;7483,20160322
6103181;3621,20160324
4501516;3381,20160129
4895613;4456,20160526
3161227;2709,20160131
4958612;3381,20160129
2540491;2099,20160207
3411807;2934,20160327
3669648;4860,20160128
1898850;2099,20160207
4620684;8386,20160129
4298067;5341,20160205
1146606;1169,20160129
528309;2934,20160325
3443693;5045,20160324
1662566;3381,20160125
5350608;3381,20160129
3916248;6901,20160325
5059064;7974,20160125
4789333;7679,20160321
2592960;4833,20160202
2166297;5341,20160207
5680329;6683,20160324
5146211;3381,20160129
4891050;5341,20160207
3387836;6485,20160326
6122260;1379,20160326
4535703;3381,20160129
2363467;1379,20160323
5948377;1941,20160326
3367818;2934,20160327
737456;3381,20160129
2111988;6434,20160125
972743;3381,20160128
759651;5341,20160207
343890;2436,20160326
2355294;6485,20160324
4122912;7169,20160518
6406989;5341,20160207
5192084;5341,20160130
5139294;2099,20160207
5056507;1469,20160526
3864878;7797,20160530
4821785;3381,20160129
1588019;3381,20160129
3706095;3381,20160129
3061392;5591,20160324
2980735;5341,20160207
4662171;6710,20160501
2392074;6650,20160326
1789335;2099,20160207
5119485;1379,20160325
7044337;2099,20160207
3096227;2099,20160207
4769528;5341,20160204
1803530;6901,20160322
1165660;6485,20160327
6318474;5341,20160215
6327359;2709,20160130
1606382;7418,20160512
4355923;2099,20160207
200335;4883,20160518
2447074;1379,20160326
3497184;1080,20160531
5608602;7516,20160413
7205607;1860,20160421
1596614;6454,20160131
4682527;1379,20160324
6510298;7974,20160126
2526373;1469,20160529
4004134;3381,20160129
6230762;5341,20160126
6679575;1080,20160603
966094;6907,20160124
2820493;7884,20160528
6630245;3663,20160613
2856474;5341,20160129
5631350;2934,20160325
5198314;8055,20160427
1245642;1469,20160606
2350944;8037,20160125
5700215;5341,20160131
1263132;2146,20160130
2985240;3786,20160325
422766;7113,20160614
5895116;3621,20160325
3629947;3381,20160129
2892929;1169,20160128
6542696;1080,20160610
3403582;1080,20160529
2977918;2934,20160321
450637;1469,20160615
1682455;3532,20160322
918198;5341,20160207
5006505;6434,20160123
3392660;2112,20160321
6161640;4433,20160131
2117411;6284,20160125
2418639;3532,20160321
6522860;4660,20160125
1447055;5870,20160522
3138266;1169,20160129
2340926;760,20160202
10361;5803,20160508
7242745;5341,20160201
1326288;2099,20160206
118679;3117,20160530
1607243;7245,20160519
6388428;4860,20160130
5849272;4860,20160126
762559;7019,20160129
5603610;2146,20160130
5075133;2436,20160326
1517753;8305,20160429
6578101;7717,20160601
1631869;3621,20160518
437812;1469,20160608
2129562;5341,20160130
7093232;5135,20160522
1386914;2934,20160327
193863;2146,20160129
825601;3770,20160526
5773685;1072,20160327
5820029;2436,20160325
2819868;6284,20160124
6799936;4860,20160127
1985322;3381,20160129
1024630;6485,20160323
5119265;4883,20160524
7203538;3621,20160519
3116927;3381,20160124
6888372;6901,20160323
5306110;6135,20160510
4816370;5341,20160124
1458709;5152,20160321
3865834;6885,20160326
3565654;2099,20160203
1119976;2234,20160407
3005836;8390,20160324
1694427;4720,20160322
1402983;2934,20160321
2804631;2934,20160327
3180001;3381,20160129
6411720;2099,20160207
7246318;3381,20160129
4116892;3621,20160518
5589910;7438,20160521
5600714;797,20160525
361321;3679,20160129
6249114;760,20160324
4626516;3532,20160322
1172564;5341,20160207
4124610;5341,20160207
3281873;7555,20160322
3092993;8812,20160323
5547464;5413,20160523
5534094;5341,20160207
683516;3381,20160129
2753600;5341,20160128
7348179;2934,20160324
2609537;2576,20160519
4186377;5341,20160124
6234082;3338,20160326
1524222;2099,20160207
673108;6683,20160323
3099195;1379,20160321
3464915;4577,20160610
3241365;2934,20160327
4999962;4043,20160323
1009330;8405,20160518
2689648;970,20160324
2356535;450,20160519
6224059;2080,20160512
1171056;760,20160327
1247489;3621,20160518
7045112;8396,20160606
2109564;2436,20160322
5063735;1080,20160517
5898430;3117,20160602
2145901;3381,20160129
1844331;450,20160131
2533308;3381,20160129
2503442;1560,20160615
219150;2934,20160325
880381;2436,20160520
3825585;5341,20160201
39322;3381,20160129
6826333;4833,20160130
3999954;3381,20160129
6632101;6599,20160422
4392008;3532,20160124
4791365;7974,20160326
7077821;2709,20160124
3677414;171,20160321
6817619;5341,20160207
4971193;760,20160325
6511730;3381,20160129
6206129;3381,20160125
1762942;8775,20160327
2223020;2934,20160326
3834749;209,20160224
3186573;5591,20160321
5214164;7113,20160517
3783093;2709,20160203
6117233;6485,20160321
3216471;87,20160403
3538813;3381,20160126
7070107;4195,20160325
2154025;1379,20160326
5776284;2934,20160325
4818038;1715,20160323
1937484;7884,20160525
7303994;3381,20160124
7130520;8386,20160124
3081492;8775,20160325
5678405;7555,20160124
4227088;2934,20160321
2928524;6485,20160324
7158694;2934,20160327
1901297;8614,20160322
3109412;8042,20160516
6573517;8181,20160521
2113889;5341,20160207
4193680;6485,20160325
7210556;3381,20160129
601495;4860,20160203
7177379;5152,20160325
4446214;2934,20160321
5053973;5341,20160131
1312476;2934,20160322
4987803;3381,20160129
4626721;7221,20160321
1787751;6485,20160130
4606222;2099,20160207
4090010;3381,20160128
6702806;5045,20160327
4025849;5,20160521
7005354;3381,20160128
1794197;3403,20160322
4715614;8386,20160124
3180850;760,20160325
1413039;6485,20160321
3695915;2454,20160322
6661963;1080,20160525
4463547;2099,20160207
5337464;1379,20160325
3619359;5341,20160207
4730119;5341,20160127
2615430;2099,20160207
2158548;1469,20160522
5019612;3284,20160325
6705384;61,20160521
4388608;7555,20160323
3597651;8305,20160511
3678678;5717,20160322
5111719;1028,20160402
5239531;450,20160607
6409650;3381,20160124
406365;3381,20160124
334313;6485,20160323
1284697;1469,20160601
1676147;3251,20160325
914861;1469,20160520
7285156;2436,20160521
5885533;5341,20160207
6304904;2934,20160321
2699354;7974,20160327
5169507;3717,20160308
3806720;4142,20160129
5028724;3381,20160129
2883242;3381,20160129
5977567;3381,20160124
723904;2934,20160321
2181297;3381,20160128
2821098;1080,20160525
6914981;2099,20160207
1483793;2099,20160207
5300075;209,20160110
4537487;3381,20160128
2559173;2099,20160207
5616263;1080,20160525
6362776;5341,20160127
3533710;4660,20160125
2173474;3381,20160129
1616193;1080,20160520
2061185;3381,20160125
6855616;4860,20160129
275736;4579,20160327
1806735;6901,20160326
7058399;1469,20160523
1149059;7706,20160129
6945793;7921,20160523
3882171;2934,20160327
5157631;6238,20160520
433208;4195,20160325
2798996;5341,20160202
4842737;2342,20160323
7068169;1520,20160123
3628963;2099,20160203
1352696;7206,20160327
3625086;3381,20160129
4094150;4860,20160201
4165873;8181,20160321
5091328;3786,20160321
342027;2934,20160327
4169090;7884,20160515
6392333;3381,20160129
3103869;7706,20160129
2809498;7581,20160504
2203503;4906,20160327
4660780;3621,20160519
1591171;4860,20160126
5635893;6485,20160322
3352489;5341,20160130
5915121;7555,20160321
3402650;3381,20160129
5469078;5341,20160207
6719627;3532,20160325
820364;4860,20160130
3203279;3621,20160519
6807646;5341,20160127
4615659;6485,20160326
6371449;3381,20160129
2996230;3381,20160123
4598209;2099,20160130
7131824;1379,20160326
6581507;3381,20160128
6155959;7555,20160322
4648551;1569,20160129
936177;5341,20160131
3978081;2099,20160207
6639837;2934,20160326
5307259;6106,20160523
4648823;5341,20160207
5835092;3381,20160129
7351006;3381,20160125
3082004;2099,20160205
676639;5341,20160124
4958657;7221,20160322
3142374;2709,20160124
2556920;5341,20160207
4190720;2934,20160326
6010531;6434,20160123
1365270;2934,20160326
6019351;8386,20160123
2112463;6288,20160515
1957993;1433,20160326
5289945;3381,20160128
1998981;8386,20160131
3322039;4860,20160130
1478055;6885,20160323
291124;5341,20160207
5642293;3381,20160126
1758077;797,20160421
1969550;3101,20160521
6669777;1080,20160517
4258172;4600,20160322
5536578;8390,20160323
3611751;8181,20160407
2501045;7717,20160202
3378764;6901,20160321
1986823;3367,20160116
3713094;1379,20160327
3516634;2436,20160325
3634574;450,20160519
2180017;8390,20160327
6648480;3630,20160326
3542882;5341,20160129
4971813;1125,20160327
3308602;5341,20160202
1048267;8181,20160407
885518;1469,20160607
1150339;3381,20160123
5381349;7903,20160321
7357882;6485,20160321
4650720;1644,20160323
5740654;5341,20160207
6183647;6485,20160322
3003370;450,20160201
4173241;3381,20160123
6063219;3381,20160129
3785269;1812,20160514
7086981;5341,20160207
5677110;7974,20160322
5700253;450,20160327
1542397;6485,20160325
1871554;6803,20160325
666069;5341,20160130
6768515;1379,20160326
1987335;3381,20160123
1992227;2934,20160327
2716868;7974,20160125
467492;2963,20160520
4466582;2099,20160131
3299208;5341,20160207
1588881;3381,20160125
739729;3381,20160124
5863832;2934,20160323
5076124;5341,20160207
2122839;209,20160308
6912769;1941,20160321
1577013;3381,20160129
1513872;450,20160131
1887362;3381,20160125
6319161;3621,20160518
1690169;2461,20160515
6594466;3621,20160518
5673703;5341,20160125
6839877;2099,20160207
534315;2934,20160325
29949;2099,20160207
4524880;3381,20160128
7208218;6901,20160322
5899776;5341,20160201
20807;6485,20160325
